Branch_Type,Branch_ID,Size,Arguments
# Debate File:,37719_T27of29_37719.514.json,,
# Target Argument:,37719.514,,
# Total Branches:,6,,

Pro-branch,Pb1,2,"37719.518,37719.520"
Con-branch,Cb1,1,37719.516
Con-branch,Cb2,2,"37719.522,37719.524"
Unweakened Pro-branch,UnWPb1,2,"37719.518,37719.520"
Unweakened Con-branch,UnWCb1,1,37719.516
Unweakened Con-branch,UnWCb2,2,"37719.522,37719.524"
