Branch_Type,Branch_ID,Size,Arguments
# Debate File:,13449_T1of1_13449.1.json,,
# Target Argument:,13449.1,,
# Total Branches:,81,,

Pro-branch,Pb1,3,"13449.11,13449.76,13449.77"
Pro-branch,Pb2,6,"13449.49,13449.139,13449.68,13449.13,13449.59,13449.60"
Pro-branch,Pb3,7,"13449.50,13449.138,13449.123,13449.200,13449.201,13449.63,13449.64"
Pro-branch,Pb4,8,"13449.97,13449.120,13449.119,13449.2,13449.132,13449.103,13449.3,13449.4"
Pro-branch,Pb5,11,"13449.100,13449.235,13449.238,13449.234,13449.56,13449.137,13449.122,13449.131,13449.140,13449.12,13449.40"
Pro-branch,Pb6,14,"13449.104,13449.220,13449.92,13449.222,13449.107,13449.22,13449.39,13449.127,13449.128,13449.124,13449.221,13449.189,13449.57,13449.69"
Con-branch,Cb1,4,"13449.23,13449.188,13449.25,13449.24"
Con-branch,Cb2,60,"13449.147,13449.227,13449.219,13449.165,13449.229,13449.228,13449.129,13449.231,13449.230,13449.53,13449.80,13449.143,13449.61,13449.62,13449.87,13449.51,13449.212,13449.54,13449.117,13449.70,13449.55,13449.114,13449.111,13449.18,13449.46,13449.27,13449.44,13449.41,13449.45,13449.5,13449.14,13449.15,13449.16,13449.17,13449.10,13449.9,13449.8,13449.6,13449.20,13449.26,13449.7,13449.65,13449.164,13449.79,13449.126,13449.78,13449.144,13449.118,13449.134,13449.133,13449.108,13449.109,13449.47,13449.48,13449.72,13449.110,13449.73,13449.71,13449.52,13449.58"
Con-branch,Cb3,6,"13449.156,13449.136,13449.141,13449.130,13449.166,13449.135"
Con-branch,Cb4,6,"13449.162,13449.211,13449.174,13449.185,13449.184,13449.183"
Con-branch,Cb5,11,"13449.175,13449.233,13449.199,13449.203,13449.190,13449.213,13449.204,13449.215,13449.205,13449.163,13449.214"
Con-branch,Cb6,11,"13449.192,13449.226,13449.218,13449.195,13449.209,13449.208,13449.194,13449.216,13449.217,13449.193,13449.210"
Con-branch,Cb7,4,"13449.197,13449.239,13449.232,13449.240"
Con-branch,Cb8,3,"13449.202,13449.207,13449.206"
Con-branch,Cb9,2,"13449.223,13449.224"
Unweakened Pro-branch,UnWPb1,3,"13449.11,13449.76,13449.77"
Unweakened Pro-branch,UnWPb2,3,"13449.49,13449.68,13449.13"
Unweakened Pro-branch,UnWPb3,1,13449.50
Unweakened Pro-branch,UnWPb4,3,"13449.97,13449.2,13449.103"
Unweakened Pro-branch,UnWPb5,3,"13449.100,13449.56,13449.12"
Unweakened Pro-branch,UnWPb6,3,"13449.104,13449.57,13449.69"
Unweakened Con-branch,UnWCb1,2,"13449.23,13449.188"
Unweakened Con-branch,UnWCb2,34,"13449.147,13449.165,13449.129,13449.53,13449.80,13449.143,13449.61,13449.51,13449.54,13449.70,13449.114,13449.111,13449.18,13449.27,13449.44,13449.41,13449.5,13449.14,13449.15,13449.10,13449.9,13449.8,13449.20,13449.26,13449.7,13449.65,13449.164,13449.79,13449.126,13449.47,13449.48,13449.72,13449.73,13449.71"
Unweakened Con-branch,UnWCb3,5,"13449.156,13449.136,13449.130,13449.166,13449.135"
Unweakened Con-branch,UnWCb4,2,"13449.162,13449.174"
Unweakened Con-branch,UnWCb5,6,"13449.175,13449.233,13449.190,13449.204,13449.205,13449.163"
Unweakened Con-branch,UnWCb6,5,"13449.192,13449.226,13449.195,13449.194,13449.193"
Unweakened Con-branch,UnWCb7,4,"13449.197,13449.239,13449.232,13449.240"
Unweakened Con-branch,UnWCb8,3,"13449.202,13449.207,13449.206"
Unweakened Con-branch,UnWCb9,2,"13449.223,13449.224"
Pro-Weakening branch,PWb1,2,"13449.59,13449.60"
Pro-Weakening branch,PWb2,1,13449.139
Pro-Weakening branch,PWb3,2,"13449.63,13449.64"
Pro-Weakening branch,PWb4,3,"13449.123,13449.200,13449.201"
Pro-Weakening branch,PWb5,1,13449.138
Pro-Weakening branch,PWb6,1,13449.119
Pro-Weakening branch,PWb7,1,13449.120
Pro-Weakening branch,PWb8,1,13449.140
Pro-Weakening branch,PWb9,1,13449.234
Pro-Weakening branch,PWb10,2,"13449.235,13449.238"
Pro-Weakening branch,PWb11,3,"13449.124,13449.221,13449.189"
Pro-Weakening branch,PWb12,2,"13449.127,13449.128"
Pro-Weakening branch,PWb13,1,13449.220
Pro-Weakening branch,PWb14,2,"13449.3,13449.4"
Pro-Weakening branch,PWb15,1,13449.132
Pro-Weakening branch,PWb16,1,13449.40
Pro-Weakening branch,PWb17,1,13449.137
Con-Weakening branch,CWb1,1,13449.24
Con-Weakening branch,CWb2,1,13449.25
Con-Weakening branch,CWb3,1,13449.219
Con-Weakening branch,CWb4,1,13449.227
Con-Weakening branch,CWb5,7,"13449.78,13449.144,13449.118,13449.134,13449.133,13449.108,13449.109"
Con-Weakening branch,CWb6,1,13449.211
Con-Weakening branch,CWb7,2,"13449.199,13449.203"
Con-Weakening branch,CWb8,1,13449.218
Con-Weakening branch,CWb9,1,13449.58
Con-Weakening branch,CWb10,1,13449.230
Con-Weakening branch,CWb11,1,13449.231
Con-Weakening branch,CWb12,1,13449.228
Con-Weakening branch,CWb13,1,13449.229
Con-Weakening branch,CWb14,1,13449.141
Con-Weakening branch,CWb15,1,13449.183
Con-Weakening branch,CWb16,1,13449.184
Con-Weakening branch,CWb17,1,13449.185
Con-Weakening branch,CWb18,1,13449.214
Con-Weakening branch,CWb19,1,13449.213
Con-Weakening branch,CWb20,1,13449.210
Con-Weakening branch,CWb21,2,"13449.216,13449.217"
Con-Weakening branch,CWb22,1,13449.208
Con-Weakening branch,CWb23,1,13449.209
Con-Weakening branch,CWb24,1,13449.52
Con-Weakening branch,CWb25,1,13449.46
Con-Weakening branch,CWb26,1,13449.215
Con-Weakening branch,CWb27,1,13449.110
Con-Weakening branch,CWb28,1,13449.6
Con-Weakening branch,CWb29,1,13449.45
Con-Weakening branch,CWb30,1,13449.212
Con-Weakening branch,CWb31,2,"13449.62,13449.87"
Con-Weakening branch,CWb32,1,13449.55
Con-Weakening branch,CWb33,1,13449.117
Con-Weakening branch,CWb34,2,"13449.16,13449.17"
