Branch_Type,Branch_ID,Size,Arguments
# Debate File:,1260_T17of20_1260.679.json,,
# Target Argument:,1260.679,,
# Total Branches:,2,,

Pro-branch,Pb1,1,1260.703
Unweakened Pro-branch,UnWPb1,1,1260.703
