Branch_Type,Branch_ID,Size,Arguments
# Debate File:,36608_T1of1_36608.3.json,,
# Target Argument:,36608.3,,
# Total Branches:,28,,

Pro-branch,Pb1,2,"36608.5,36608.58"
Pro-branch,Pb2,2,"36608.7,36608.21"
Pro-branch,Pb3,10,"36608.9,36608.56,36608.41,36608.54,36608.52,36608.17,36608.13,36608.15,36608.11,36608.62"
Con-branch,Cb1,2,"36608.19,36608.25"
Con-branch,Cb2,1,36608.23
Con-branch,Cb3,5,"36608.27,36608.50,36608.33,36608.29,36608.31"
Con-branch,Cb4,2,"36608.35,36608.39"
Con-branch,Cb5,1,36608.37
Con-branch,Cb6,2,"36608.45,36608.47"
Con-branch,Cb7,1,36608.43
Con-branch,Cb8,1,36608.60
Unweakened Pro-branch,UnWPb1,1,36608.5
Unweakened Pro-branch,UnWPb2,1,36608.7
Unweakened Pro-branch,UnWPb3,5,"36608.9,36608.17,36608.13,36608.15,36608.11"
Unweakened Con-branch,UnWCb1,2,"36608.19,36608.25"
Unweakened Con-branch,UnWCb2,1,36608.23
Unweakened Con-branch,UnWCb3,4,"36608.27,36608.33,36608.29,36608.31"
Unweakened Con-branch,UnWCb4,2,"36608.35,36608.39"
Unweakened Con-branch,UnWCb5,1,36608.37
Unweakened Con-branch,UnWCb6,2,"36608.45,36608.47"
Unweakened Con-branch,UnWCb7,1,36608.43
Unweakened Con-branch,UnWCb8,1,36608.60
Pro-Weakening branch,PWb1,1,36608.58
Pro-Weakening branch,PWb2,1,36608.21
Pro-Weakening branch,PWb3,3,"36608.41,36608.54,36608.52"
Pro-Weakening branch,PWb4,1,36608.56
Pro-Weakening branch,PWb5,1,36608.62
Con-Weakening branch,CWb1,1,36608.50
