Branch_Type,Branch_ID,Size,Arguments
# Debate File:,56276_T2of4_56276.5.json,,
# Target Argument:,56276.5,,
# Total Branches:,24,,

Pro-branch,Pb1,1,56276.33
Pro-branch,Pb2,1,56276.35
Pro-branch,Pb3,1,56276.37
Pro-branch,Pb4,1,56276.39
Pro-branch,Pb5,1,56276.41
Pro-branch,Pb6,1,56276.43
Con-branch,Cb1,1,56276.45
Con-branch,Cb2,1,56276.47
Con-branch,Cb3,1,56276.49
Con-branch,Cb4,1,56276.51
Con-branch,Cb5,1,56276.53
Con-branch,Cb6,2,"56276.55,56276.81"
Unweakened Pro-branch,UnWPb1,1,56276.33
Unweakened Pro-branch,UnWPb2,1,56276.35
Unweakened Pro-branch,UnWPb3,1,56276.37
Unweakened Pro-branch,UnWPb4,1,56276.39
Unweakened Pro-branch,UnWPb5,1,56276.41
Unweakened Pro-branch,UnWPb6,1,56276.43
Unweakened Con-branch,UnWCb1,1,56276.45
Unweakened Con-branch,UnWCb2,1,56276.47
Unweakened Con-branch,UnWCb3,1,56276.49
Unweakened Con-branch,UnWCb4,1,56276.51
Unweakened Con-branch,UnWCb5,1,56276.53
Unweakened Con-branch,UnWCb6,2,"56276.55,56276.81"
