Branch_Type,Branch_ID,Size,Arguments
# Debate File:,15349_T6of13_15349.6.json,,
# Target Argument:,15349.6,,
# Total Branches:,4,,

Pro-branch,Pb1,1,15349.30
Pro-branch,Pb2,1,15349.36
Unweakened Pro-branch,UnWPb1,1,15349.30
Unweakened Pro-branch,UnWPb2,1,15349.36
