Branch_Type,Branch_ID,Size,Arguments
# Debate File:,10097_T7of12_10097.7.json,,
# Target Argument:,10097.7,,
# Total Branches:,4,,

Pro-branch,Pb1,3,"10097.18,10097.20,10097.19"
Con-branch,Cb1,1,10097.21
Unweakened Pro-branch,UnWPb1,3,"10097.18,10097.20,10097.19"
Unweakened Con-branch,UnWCb1,1,10097.21
