Branch_Type,Branch_ID,Size,Arguments
# Debate File:,1257_T23of152_1257.81.json,,
# Target Argument:,1257.81,,
# Total Branches:,16,,

Pro-branch,Pb1,4,"1257.193,1257.964,1257.397,1257.399"
Pro-branch,Pb2,61,"1257.84,1257.166,1257.173,1257.172,1257.171,1257.170,1257.169,1257.168,1257.167,1257.86,1257.272,1257.515,1257.514,1257.354,1257.516,1257.318,1257.317,1257.316,1257.315,1257.314,1257.313,1257.312,1257.311,1257.310,1257.308,1257.307,1257.306,1257.305,1257.304,1257.303,1257.302,1257.300,1257.299,1257.298,1257.297,1257.296,1257.295,1257.294,1257.293,1257.292,1257.291,1257.290,1257.289,1257.288,1257.287,1257.286,1257.285,1257.284,1257.283,1257.282,1257.281,1257.280,1257.279,1257.278,1257.276,1257.274,1257.265,1257.377,1257.376,1257.374,1257.372"
Pro-branch,Pb3,1,1257.90
Pro-branch,Pb4,1,1257.827
Pro-branch,Pb5,3,"1257.982,1257.984,1257.2135"
Pro-branch,Pb6,1,1257.993
Unweakened Pro-branch,UnWPb1,1,1257.193
Unweakened Pro-branch,UnWPb2,9,"1257.84,1257.166,1257.173,1257.172,1257.171,1257.170,1257.169,1257.168,1257.167"
Unweakened Pro-branch,UnWPb3,1,1257.90
Unweakened Pro-branch,UnWPb4,1,1257.827
Unweakened Pro-branch,UnWPb5,1,1257.982
Unweakened Pro-branch,UnWPb6,1,1257.993
Pro-Weakening branch,PWb1,2,"1257.397,1257.399"
Pro-Weakening branch,PWb2,1,1257.964
Pro-Weakening branch,PWb3,52,"1257.86,1257.272,1257.515,1257.514,1257.354,1257.516,1257.318,1257.317,1257.316,1257.315,1257.314,1257.313,1257.312,1257.311,1257.310,1257.308,1257.307,1257.306,1257.305,1257.304,1257.303,1257.302,1257.300,1257.299,1257.298,1257.297,1257.296,1257.295,1257.294,1257.293,1257.292,1257.291,1257.290,1257.289,1257.288,1257.287,1257.286,1257.285,1257.284,1257.283,1257.282,1257.281,1257.280,1257.279,1257.278,1257.276,1257.274,1257.265,1257.377,1257.376,1257.374,1257.372"
Pro-Weakening branch,PWb4,2,"1257.984,1257.2135"
