Branch_Type,Branch_ID,Size,Arguments
# Debate File:,36814_T6of12_36814.13.json,,
# Target Argument:,36814.13,,
# Total Branches:,14,,

Pro-branch,Pb1,1,36814.19
Pro-branch,Pb2,4,"36814.108,36814.258,36814.270,36814.272"
Pro-branch,Pb3,2,"36814.266,36814.268"
Con-branch,Cb1,1,36814.21
Con-branch,Cb2,2,"36814.106,36814.278"
Con-branch,Cb3,3,"36814.260,36814.262,36814.264"
Unweakened Pro-branch,UnWPb1,1,36814.19
Unweakened Pro-branch,UnWPb2,2,"36814.108,36814.258"
Unweakened Pro-branch,UnWPb3,2,"36814.266,36814.268"
Unweakened Con-branch,UnWCb1,1,36814.21
Unweakened Con-branch,UnWCb2,2,"36814.106,36814.278"
Unweakened Con-branch,UnWCb3,1,36814.260
Pro-Weakening branch,PWb1,2,"36814.270,36814.272"
Con-Weakening branch,CWb1,2,"36814.262,36814.264"
