Branch_Type,Branch_ID,Size,Arguments
# Debate File:,54938_T11of11_54938.106.json,,
# Target Argument:,54938.106,,
# Total Branches:,6,,

Pro-branch,Pb1,1,54938.108
Pro-branch,Pb2,1,54938.110
Con-branch,Cb1,1,54938.112
Unweakened Pro-branch,UnWPb1,1,54938.108
Unweakened Pro-branch,UnWPb2,1,54938.110
Unweakened Con-branch,UnWCb1,1,54938.112
