Branch_Type,Branch_ID,Size,Arguments
# Debate File:,43411_T8of11_43411.48.json,,
# Target Argument:,43411.48,,
# Total Branches:,5,,

Pro-branch,Pb1,1,43411.196
Con-branch,Cb1,2,"43411.75,43411.162"
Unweakened Pro-branch,UnWPb1,1,43411.196
Unweakened Con-branch,UnWCb1,1,43411.75
Con-Weakening branch,CWb1,1,43411.162
