Branch_Type,Branch_ID,Size,Arguments
# Debate File:,47145_T5of7_47145.49.json,,
# Target Argument:,47145.49,,
# Total Branches:,6,,

Pro-branch,Pb1,1,47145.71
Pro-branch,Pb2,1,47145.73
Con-branch,Cb1,1,47145.75
Unweakened Pro-branch,UnWPb1,1,47145.71
Unweakened Pro-branch,UnWPb2,1,47145.73
Unweakened Con-branch,UnWCb1,1,47145.75
