Branch_Type,Branch_ID,Size,Arguments
# Debate File:,34796_T7of14_34796.15.json,,
# Target Argument:,34796.15,,
# Total Branches:,7,,

Pro-branch,Pb1,3,"34796.74,34796.575,34796.76"
Pro-branch,Pb2,1,34796.815
Con-branch,Cb1,2,"34796.78,34796.80"
Unweakened Pro-branch,UnWPb1,2,"34796.74,34796.76"
Unweakened Pro-branch,UnWPb2,1,34796.815
Unweakened Con-branch,UnWCb1,2,"34796.78,34796.80"
Pro-Weakening branch,PWb1,1,34796.575
