Branch_Type,Branch_ID,Size,Arguments
# Debate File:,8857_T10of20_8857.21.json,,
# Target Argument:,8857.21,,
# Total Branches:,2,,

Con-branch,Cb1,1,8857.70
Unweakened Con-branch,UnWCb1,1,8857.70
