Branch_Type,Branch_ID,Size,Arguments
# Debate File:,42591_T5of18_42591.30.json,,
# Target Argument:,42591.30,,
# Total Branches:,3,,

Con-branch,Cb1,3,"42591.175,42591.311,42591.183"
Unweakened Con-branch,UnWCb1,2,"42591.175,42591.183"
Con-Weakening branch,CWb1,1,42591.311
