Branch_Type,Branch_ID,Size,Arguments
# Debate File:,39173_T1of8_39173.3.json,,
# Target Argument:,39173.3,,
# Total Branches:,6,,

Pro-branch,Pb1,1,39173.7
Con-branch,Cb1,7,"39173.13,39173.107,39173.123,39173.109,39173.99,39173.101,39173.103"
Unweakened Pro-branch,UnWPb1,1,39173.7
Unweakened Con-branch,UnWCb1,1,39173.13
Con-Weakening branch,CWb1,3,"39173.99,39173.101,39173.103"
Con-Weakening branch,CWb2,3,"39173.107,39173.123,39173.109"
