Branch_Type,Branch_ID,Size,Arguments
# Debate File:,6966_T2of6_6966.2.json,,
# Target Argument:,6966.2,,
# Total Branches:,4,,

Pro-branch,Pb1,1,6966.7
Pro-branch,Pb2,1,6966.13
Unweakened Pro-branch,UnWPb1,1,6966.7
Unweakened Pro-branch,UnWPb2,1,6966.13
