Branch_Type,Branch_ID,Size,Arguments
# Debate File:,41670_T1of1_41670.3.json,,
# Target Argument:,41670.3,,
# Total Branches:,41,,

Pro-branch,Pb1,34,"41670.153,41670.210,41670.236,41670.238,41670.224,41670.289,41670.175,41670.240,41670.295,41670.214,41670.216,41670.212,41670.291,41670.293,41670.5,41670.105,41670.286,41670.103,41670.283,41670.35,41670.45,41670.47,41670.41,41670.111,41670.87,41670.43,41670.37,41670.15,41670.107,41670.277,41670.83,41670.85,41670.81,41670.279"
Pro-branch,Pb2,42,"41670.156,41670.183,41670.232,41670.257,41670.259,41670.230,41670.133,41670.131,41670.113,41670.255,41670.185,41670.263,41670.261,41670.173,41670.222,41670.265,41670.220,41670.269,41670.168,41670.69,41670.353,41670.267,41670.271,41670.234,41670.273,41670.275,41670.29,41670.193,41670.99,41670.95,41670.97,41670.31,41670.9,41670.228,41670.253,41670.11,41670.53,41670.33,41670.127,41670.89,41670.149,41670.93"
Con-branch,Cb1,44,"41670.160,41670.327,41670.333,41670.338,41670.329,41670.331,41670.179,41670.340,41670.342,41670.246,41670.346,41670.77,41670.344,41670.177,41670.251,41670.348,41670.218,41670.248,41670.13,41670.109,41670.336,41670.73,41670.39,41670.49,41670.59,41670.27,41670.79,41670.356,41670.75,41670.19,41670.91,41670.23,41670.21,41670.7,41670.141,41670.325,41670.137,41670.121,41670.125,41670.123,41670.115,41670.117,41670.57,41670.323"
Con-branch,Cb2,31,"41670.163,41670.208,41670.244,41670.321,41670.226,41670.319,41670.171,41670.242,41670.317,41670.206,41670.315,41670.204,41670.311,41670.17,41670.201,41670.199,41670.51,41670.307,41670.25,41670.309,41670.55,41670.119,41670.139,41670.135,41670.67,41670.129,41670.65,41670.305,41670.63,41670.298,41670.300"
Unweakened Pro-branch,UnWPb1,6,"41670.153,41670.5,41670.103,41670.283,41670.15,41670.81"
Unweakened Pro-branch,UnWPb2,13,"41670.156,41670.183,41670.232,41670.230,41670.133,41670.131,41670.113,41670.9,41670.11,41670.53,41670.89,41670.149,41670.93"
Unweakened Con-branch,UnWCb1,16,"41670.160,41670.327,41670.329,41670.331,41670.13,41670.109,41670.73,41670.39,41670.27,41670.79,41670.19,41670.23,41670.21,41670.7,41670.141,41670.57"
Unweakened Con-branch,UnWCb2,7,"41670.163,41670.17,41670.51,41670.55,41670.119,41670.139,41670.63"
Pro-Weakening branch,PWb1,8,"41670.175,41670.240,41670.295,41670.214,41670.216,41670.212,41670.291,41670.293"
Pro-Weakening branch,PWb2,5,"41670.210,41670.236,41670.238,41670.224,41670.289"
Pro-Weakening branch,PWb3,14,"41670.168,41670.69,41670.353,41670.267,41670.271,41670.234,41670.273,41670.275,41670.29,41670.193,41670.99,41670.95,41670.97,41670.31"
Pro-Weakening branch,PWb4,2,"41670.83,41670.85"
Pro-Weakening branch,PWb5,2,"41670.107,41670.277"
Pro-Weakening branch,PWb6,8,"41670.35,41670.45,41670.47,41670.41,41670.111,41670.87,41670.43,41670.37"
Pro-Weakening branch,PWb7,2,"41670.105,41670.286"
Pro-Weakening branch,PWb8,2,"41670.228,41670.253"
Pro-Weakening branch,PWb9,3,"41670.185,41670.263,41670.261"
Pro-Weakening branch,PWb10,1,41670.279
Pro-Weakening branch,PWb11,2,"41670.33,41670.127"
Pro-Weakening branch,PWb12,1,41670.255
Pro-Weakening branch,PWb13,2,"41670.257,41670.259"
Con-Weakening branch,CWb1,5,"41670.177,41670.251,41670.348,41670.218,41670.248"
Con-Weakening branch,CWb2,7,"41670.179,41670.340,41670.342,41670.246,41670.346,41670.77,41670.344"
Con-Weakening branch,CWb3,7,"41670.171,41670.242,41670.317,41670.206,41670.315,41670.204,41670.311"
Con-Weakening branch,CWb4,2,"41670.115,41670.117"
Con-Weakening branch,CWb5,4,"41670.137,41670.121,41670.125,41670.123"
Con-Weakening branch,CWb6,2,"41670.49,41670.59"
Con-Weakening branch,CWb7,2,"41670.333,41670.338"
Con-Weakening branch,CWb8,2,"41670.65,41670.305"
Con-Weakening branch,CWb9,2,"41670.67,41670.129"
Con-Weakening branch,CWb10,2,"41670.25,41670.309"
Con-Weakening branch,CWb11,2,"41670.201,41670.199"
Con-Weakening branch,CWb12,1,41670.323
Con-Weakening branch,CWb13,1,41670.325
Con-Weakening branch,CWb14,1,41670.91
Con-Weakening branch,CWb15,1,41670.75
Con-Weakening branch,CWb16,1,41670.336
Con-Weakening branch,CWb17,2,"41670.298,41670.300"
Con-Weakening branch,CWb18,1,41670.135
Con-Weakening branch,CWb19,1,41670.307
Con-Weakening branch,CWb20,1,41670.356
