Branch_Type,Branch_ID,Size,Arguments
# Debate File:,64803_T2of31_64803.5.json,,
# Target Argument:,64803.5,,
# Total Branches:,9,,

Pro-branch,Pb1,2,"64803.156,64803.172"
Con-branch,Cb1,3,"64803.21,64803.206,64803.216"
Con-branch,Cb2,2,"64803.76,64803.204"
Unweakened Pro-branch,UnWPb1,1,64803.156
Unweakened Con-branch,UnWCb1,1,64803.21
Unweakened Con-branch,UnWCb2,1,64803.76
Pro-Weakening branch,PWb1,1,64803.172
Con-Weakening branch,CWb1,2,"64803.206,64803.216"
Con-Weakening branch,CWb2,1,64803.204
