Branch_Type,Branch_ID,Size,Arguments
# Debate File:,42591_T6of18_42591.32.json,,
# Target Argument:,42591.32,,
# Total Branches:,19,,

Pro-branch,Pb1,2,"42591.208,42591.238"
Pro-branch,Pb2,1,42591.210
Pro-branch,Pb3,5,"42591.214,42591.220,42591.222,42591.218,42591.216"
Pro-branch,Pb4,2,"42591.226,42591.228"
Pro-branch,Pb5,3,"42591.230,42591.234,42591.232"
Con-branch,Cb1,1,42591.212
Con-branch,Cb2,2,"42591.224,42591.236"
Unweakened Pro-branch,UnWPb1,1,42591.208
Unweakened Pro-branch,UnWPb2,1,42591.210
Unweakened Pro-branch,UnWPb3,2,"42591.214,42591.220"
Unweakened Pro-branch,UnWPb4,2,"42591.226,42591.228"
Unweakened Pro-branch,UnWPb5,3,"42591.230,42591.234,42591.232"
Unweakened Con-branch,UnWCb1,1,42591.212
Unweakened Con-branch,UnWCb2,1,42591.224
Pro-Weakening branch,PWb1,1,42591.238
Pro-Weakening branch,PWb2,1,42591.216
Pro-Weakening branch,PWb3,1,42591.218
Pro-Weakening branch,PWb4,1,42591.222
Con-Weakening branch,CWb1,1,42591.236
