Branch_Type,Branch_ID,Size,Arguments
# Debate File:,47390_T7of13_47390.78.json,,
# Target Argument:,47390.78,,
# Total Branches:,5,,

Pro-branch,Pb1,3,"47390.80,47390.82,47390.92"
Pro-branch,Pb2,1,47390.90
Unweakened Pro-branch,UnWPb1,1,47390.80
Unweakened Pro-branch,UnWPb2,1,47390.90
Pro-Weakening branch,PWb1,2,"47390.82,47390.92"
