Branch_Type,Branch_ID,Size,Arguments
# Debate File:,48867_T2of2_48867.5.json,,
# Target Argument:,48867.5,,
# Total Branches:,64,,

Pro-branch,Pb1,6,"48867.75,48867.77,48867.79,48867.39,48867.138,48867.136"
Pro-branch,Pb2,1,48867.72
Pro-branch,Pb3,4,"48867.111,48867.115,48867.117,48867.113"
Pro-branch,Pb4,3,"48867.65,48867.69,48867.67"
Pro-branch,Pb5,1,48867.62
Pro-branch,Pb6,2,"48867.57,48867.59"
Pro-branch,Pb7,1,48867.54
Pro-branch,Pb8,1,48867.51
Pro-branch,Pb9,1,48867.11
Pro-branch,Pb10,1,48867.17
Pro-branch,Pb11,1,48867.21
Pro-branch,Pb12,1,48867.41
Pro-branch,Pb13,1,48867.120
Con-branch,Cb1,2,"48867.103,48867.105"
Con-branch,Cb2,1,48867.100
Con-branch,Cb3,1,48867.97
Con-branch,Cb4,3,"48867.94,48867.122,48867.124"
Con-branch,Cb5,1,48867.91
Con-branch,Cb6,1,48867.88
Con-branch,Cb7,1,48867.85
Con-branch,Cb8,1,48867.82
Con-branch,Cb9,1,48867.13
Con-branch,Cb10,1,48867.15
Con-branch,Cb11,1,48867.19
Con-branch,Cb12,1,48867.23
Con-branch,Cb13,4,"48867.27,48867.140,48867.126,48867.128"
Con-branch,Cb14,2,"48867.33,48867.108"
Con-branch,Cb15,1,48867.148
Unweakened Pro-branch,UnWPb1,1,48867.75
Unweakened Pro-branch,UnWPb2,1,48867.72
Unweakened Pro-branch,UnWPb3,1,48867.111
Unweakened Pro-branch,UnWPb4,2,"48867.65,48867.67"
Unweakened Pro-branch,UnWPb5,1,48867.62
Unweakened Pro-branch,UnWPb6,1,48867.57
Unweakened Pro-branch,UnWPb7,1,48867.54
Unweakened Pro-branch,UnWPb8,1,48867.51
Unweakened Pro-branch,UnWPb9,1,48867.11
Unweakened Pro-branch,UnWPb10,1,48867.17
Unweakened Pro-branch,UnWPb11,1,48867.21
Unweakened Pro-branch,UnWPb12,1,48867.41
Unweakened Pro-branch,UnWPb13,1,48867.120
Unweakened Con-branch,UnWCb1,2,"48867.103,48867.105"
Unweakened Con-branch,UnWCb2,1,48867.100
Unweakened Con-branch,UnWCb3,1,48867.97
Unweakened Con-branch,UnWCb4,3,"48867.94,48867.122,48867.124"
Unweakened Con-branch,UnWCb5,1,48867.91
Unweakened Con-branch,UnWCb6,1,48867.88
Unweakened Con-branch,UnWCb7,1,48867.85
Unweakened Con-branch,UnWCb8,1,48867.82
Unweakened Con-branch,UnWCb9,1,48867.13
Unweakened Con-branch,UnWCb10,1,48867.15
Unweakened Con-branch,UnWCb11,1,48867.19
Unweakened Con-branch,UnWCb12,1,48867.23
Unweakened Con-branch,UnWCb13,3,"48867.27,48867.126,48867.128"
Unweakened Con-branch,UnWCb14,1,48867.33
Unweakened Con-branch,UnWCb15,1,48867.148
Pro-Weakening branch,PWb1,3,"48867.39,48867.138,48867.136"
Pro-Weakening branch,PWb2,2,"48867.77,48867.79"
Pro-Weakening branch,PWb3,1,48867.113
Pro-Weakening branch,PWb4,2,"48867.115,48867.117"
Pro-Weakening branch,PWb5,1,48867.69
Pro-Weakening branch,PWb6,1,48867.59
Con-Weakening branch,CWb1,1,48867.140
Con-Weakening branch,CWb2,1,48867.108
