Branch_Type,Branch_ID,Size,Arguments
# Debate File:,49985_T12of13_49985.722.json,,
# Target Argument:,49985.722,,
# Total Branches:,2,,

Con-branch,Cb1,1,49985.752
Unweakened Con-branch,UnWCb1,1,49985.752
